2025-01-29 13:34:09 - $GPCHC,2351,297260.00,0.00,0.92,1.05,0.51,-0.07,0.02,-0.0184,0.0160,0.9991,38.69204129,35.62053905,1494.55,0.006,0.042,0.250,0.043,22,0,61,0,0002*61

2025-01-29 13:34:10 - $GPCHC,2351,297261.00,0.00,0.92,1.06,0.53,-0.09,0.06,-0.0184,0.0161,0.9994,38.69204829,35.62053663,1492.42,-0.067,0.320,-0.372,0.327,21,0,61,0,0002*6A

2025-01-29 13:34:11 - $GPCHC,2351,297262.00,0.00,0.92,1.06,0.48,-0.09,0.01,-0.0184,0.0160,0.9994,38.69209517,35.62069570,1511.19,-0.061,-0.035,-0.177,0.071,19,0,61,0,0002*44

2025-01-29 13:34:12 - $GPCHC,2351,297263.00,0.00,0.92,1.08,0.49,-0.09,-0.00,-0.0188,0.0161,0.9993,38.69206705,35.62054553,1489.62,0.017,-0.028,-0.154,0.033,19,0,61,0,0002*46

2025-01-29 13:34:13 - $GPCHC,2351,297264.00,0.00,0.94,1.10,0.47,-0.09,0.05,-0.0192,0.0164,1.0003,38.69162169,35.62093891,1572.61,-0.029,0.043,-0.317,0.052,20,0,61,0,0002*65

